00072 ; FullListExperiment ; HOR0004AdrianStuart ; 00075 ; 00050 ; 00020 ; 00010 ; 00003 ; 00.5000 ; 01.0000 ; 00.6667 ; 00.1000 ; 01.0000 ; 02.3333 ; 00.2040 ; 00.0000 ; 00.2040 ; 00.0000 
00073 ; FullListExperiment ; HOR0005AggieWhite_s ; 00272 ; 00050 ; 00020 ; 00010 ; 00000 ; 00.2000 ; 01.0000 ; 00.3333 ; 01.0000 ; 01.0000 ; 00.6667 ; 00.0750 ; 00.0000 ; 00.0750 ; 00.0000 
00074 ; FullListExperiment ; HOR0005AggieWhite_s ; 00272 ; 00050 ; 00020 ; 00010 ; 00001 ; 00.1500 ; 01.0000 ; 00.2609 ; 01.0000 ; 00.2000 ; 00.0000 ; 00.1390 ; 00.0000 ; 00.1390 ; 00.0000 
00075 ; FullListExperiment ; HOR0005AggieWhite_s ; 00272 ; 00050 ; 00020 ; 00010 ; 00002 ; 00.5000 ; 01.0000 ; 00.6667 ; 00.2000 ; 01.0000 ; 01.6667 ; 00.6670 ; 00.0000 ; 00.6670 ; 00.0000 
00076 ; FullListExperiment ; HOR0005AggieWhite_s ; 00137 ; 00050 ; 00020 ; 00010 ; 00003 ; 00.2727 ; 01.0000 ; 00.4286 ; 00.5500 ; 01.0000 ; 01.3333 ; 00.3460 ; 00.0000 ; 00.3460 ; 00.0000 
00077 ; FullListExperiment ; HOR0006AhaneThe ; 00272 ; 00050 ; 00020 ; 00010 ; 00000 ; 00.1500 ; 01.0000 ; 00.2609 ; 01.0000 ; 01.0000 ; 01.0000 ; 00.0740 ; 00.0000 ; 00.0740 ; 00.0000 
00078 ; FullListExperiment ; HOR0006AhaneThe ; 00272 ; 00050 ; 00020 ; 00010 ; 00001 ; 00.2500 ; 01.0000 ; 00.4000 ; 01.0000 ; 01.0000 ; 00.3333 ; 00.1360 ; 00.0000 ; 00.1360 ; 00.0000 
00079 ; FullListExperiment ; HOR0006AhaneThe ; 00272 ; 00050 ; 00020 ; 00010 ; 00002 ; 00.3333 ; 00.5000 ; 00.4000 ; 00.1500 ; 01.0000 ; 02.0000 ; 00.6920 ; 00.0000 ; 00.6920 ; 00.0000 
00080 ; FullListExperiment ; HOR0006AhaneThe ; 00132 ; 00050 ; 00020 ; 00010 ; 00003 ; 00.2000 ; 00.3333 ; 00.2500 ; 00.2500 ; 01.0000 ; 01.6667 ; 00.3420 ; 00.0000 ; 00.3420 ; 00.0000 
00081 ; FullListExperiment ; HOR0007AlbertHouse ; 00272 ; 00050 ; 00020 ; 00010 ; 00000 ; 00.1000 ; 01.0000 ; 00.1818 ; 01.0000 ; 01.0000 ; 01.0000 ; 00.0780 ; 00.0000 ; 00.0780 ; 00.0000 
